country,year,macro_region,meso_region,development_level,gdp_per_capita,gdp_volume,hdi,ECI,code,country_population_2018,country_population_2018_level,lat,lon,count,relative_1M_count
syria,2014,Asia,Western Asia,Developing economies,2033.0,40405006007.0,0.5489999999999999,-0.744963,SYR,16945062.0,5-50M,35.0,38.0,5,0.29507121307670636
syria,2015,Asia,Western Asia,Developing economies,2033.0,40405006007.0,0.5489999999999999,-0.744963,SYR,16945062.0,5-50M,35.0,38.0,25,1.4753560653835318
syria,2016,Asia,Western Asia,Developing economies,2033.0,40405006007.0,0.5489999999999999,-0.744963,SYR,16945062.0,5-50M,35.0,38.0,22,1.298313337537508
syria,2017,Asia,Western Asia,Developing economies,2033.0,40405006007.0,0.5489999999999999,-0.744963,SYR,16945062.0,5-50M,35.0,38.0,16,0.9442278818454604
syria,2018,Asia,Western Asia,Developing economies,2033.0,40405006007.0,0.5489999999999999,-0.744963,SYR,16945062.0,5-50M,35.0,38.0,15,0.8852136392301191
são tomé and príncipe,2013,Africa,Middle Africa,Developing economies,3313.0,686029522.3,0.609,,STP,211032.0,100k-1M,1.0,7.0,1,4.738617839948444
são tomé and príncipe,2014,Africa,Middle Africa,Developing economies,3313.0,686029522.3,0.609,,STP,211032.0,100k-1M,1.0,7.0,1,4.738617839948444
são tomé and príncipe,2015,Africa,Middle Africa,Developing economies,3313.0,686029522.3,0.609,,STP,211032.0,100k-1M,1.0,7.0,1,4.738617839948444
são tomé and príncipe,2016,Africa,Middle Africa,Developing economies,3313.0,686029522.3,0.609,,STP,211032.0,100k-1M,1.0,7.0,1,4.738617839948444
são tomé and príncipe,2018,Africa,Middle Africa,Developing economies,3313.0,686029522.3,0.609,,STP,211032.0,100k-1M,1.0,7.0,1,4.738617839948444
taiwan,2006,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,9,0.37932333774191346
taiwan,2008,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,5,0.21073518763439636
taiwan,2009,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,92,3.877527452472893
taiwan,2010,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,74,3.1188807769890663
taiwan,2011,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,228,9.609524556128473
taiwan,2012,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,549,23.13872360225672
taiwan,2013,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,1306,55.044031010104334
taiwan,2014,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,2064,86.99148545547882
taiwan,2015,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,2503,105.49403492977882
taiwan,2016,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,3749,158.0092436882704
taiwan,2017,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,3696,155.77545069934578
taiwan,2018,Asia,Eastern Asia,Developing economies,50500.0,1189000000000.0,,,TWN,23726460.0,5-50M,23.3,121.0,3433,144.69077982977655
tajikistan,2012,Asia,Central Asia,Transition economies,3217.0,28564098681.0,0.6559999999999999,-1.10384,TJK,9100847.0,5-50M,39.0,71.0,1,0.10987988260872862
tajikistan,2013,Asia,Central Asia,Transition economies,3217.0,28564098681.0,0.6559999999999999,-1.10384,TJK,9100847.0,5-50M,39.0,71.0,4,0.4395195304349145
tajikistan,2014,Asia,Central Asia,Transition economies,3217.0,28564098681.0,0.6559999999999999,-1.10384,TJK,9100847.0,5-50M,39.0,71.0,6,0.6592792956523716
tajikistan,2015,Asia,Central Asia,Transition economies,3217.0,28564098681.0,0.6559999999999999,-1.10384,TJK,9100847.0,5-50M,39.0,71.0,13,1.4284384739134721
tajikistan,2016,Asia,Central Asia,Transition economies,3217.0,28564098681.0,0.6559999999999999,-1.10384,TJK,9100847.0,5-50M,39.0,71.0,11,1.2086787086960147
tajikistan,2017,Asia,Central Asia,Transition economies,3217.0,28564098681.0,0.6559999999999999,-1.10384,TJK,9100847.0,5-50M,39.0,71.0,7,0.7691591782611004
tajikistan,2018,Asia,Central Asia,Transition economies,3217.0,28564098681.0,0.6559999999999999,-1.10384,TJK,9100847.0,5-50M,39.0,71.0,7,0.7691591782611004
tanzania,2010,Africa,Eastern Africa,Developing economies,3090.0,163993183601.0,0.528,-1.01705,TZA,56313444.0,50-100M,-6.0,35.0,12,0.21309298717372002
tanzania,2011,Africa,Eastern Africa,Developing economies,3090.0,163993183601.0,0.528,-1.01705,TZA,56313444.0,50-100M,-6.0,35.0,1,0.017757748931143333
tanzania,2012,Africa,Eastern Africa,Developing economies,3090.0,163993183601.0,0.528,-1.01705,TZA,56313444.0,50-100M,-6.0,35.0,4,0.07103099572457333
tanzania,2014,Africa,Eastern Africa,Developing economies,3090.0,163993183601.0,0.528,-1.01705,TZA,56313444.0,50-100M,-6.0,35.0,4,0.07103099572457333
tanzania,2015,Africa,Eastern Africa,Developing economies,3090.0,163993183601.0,0.528,-1.01705,TZA,56313444.0,50-100M,-6.0,35.0,5,0.08878874465571666
tanzania,2016,Africa,Eastern Africa,Developing economies,3090.0,163993183601.0,0.528,-1.01705,TZA,56313444.0,50-100M,-6.0,35.0,18,0.31963948076058
tanzania,2017,Africa,Eastern Africa,Developing economies,3090.0,163993183601.0,0.528,-1.01705,TZA,56313444.0,50-100M,-6.0,35.0,9,0.15981974038029
tanzania,2018,Africa,Eastern Africa,Developing economies,3090.0,163993183601.0,0.528,-1.01705,TZA,56313444.0,50-100M,-6.0,35.0,12,0.21309298717372002
thailand,2004,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,7,0.10082321579564482
thailand,2005,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,38,0.5473260286049291
thailand,2006,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,39,0.561729345147164
thailand,2007,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,107,1.5411548700191422
thailand,2008,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,74,1.065845424125388
thailand,2009,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,132,1.9012377835750167
thailand,2010,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,250,3.600829135558744
thailand,2011,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,246,3.5432158693898037
thailand,2012,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,850,12.242819060899729
thailand,2013,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,1326,19.098797735003576
thailand,2014,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,1728,24.888930984982036
thailand,2015,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,1640,23.621439129265358
thailand,2016,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,1945,28.014450674647026
thailand,2017,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,2265,32.62351196816222
thailand,2018,Asia,South-eastern Asia,Developing economies,17917.0,1240047344586.0,0.765,0.711704,THA,69428454.0,50-100M,15.0,100.0,2749,39.59471717460394
the bahamas,2006,Americas,Caribbean,Developing economies,31581.0,12056433993.0,0.805,,BHS,385635.0,100k-1M,26.0,50.33,2,5.186251247941707
the bahamas,2007,Americas,Caribbean,Developing economies,31581.0,12056433993.0,0.805,,BHS,385635.0,100k-1M,26.0,50.33,2,5.186251247941707
the bahamas,2011,Americas,Caribbean,Developing economies,31581.0,12056433993.0,0.805,,BHS,385635.0,100k-1M,26.0,50.33,1,2.5931256239708533
the bahamas,2014,Americas,Caribbean,Developing economies,31581.0,12056433993.0,0.805,,BHS,385635.0,100k-1M,26.0,50.33,2,5.186251247941707
the bahamas,2015,Americas,Caribbean,Developing economies,31581.0,12056433993.0,0.805,,BHS,385635.0,100k-1M,26.0,50.33,6,15.55875374382512
the bahamas,2016,Americas,Caribbean,Developing economies,31581.0,12056433993.0,0.805,,BHS,385635.0,100k-1M,26.0,50.33,4,10.372502495883413
the bahamas,2017,Americas,Caribbean,Developing economies,31581.0,12056433993.0,0.805,,BHS,385635.0,100k-1M,26.0,50.33,3,7.77937687191256
the bahamas,2018,Americas,Caribbean,Developing economies,31581.0,12056433993.0,0.805,,BHS,385635.0,100k-1M,26.0,50.33,1,2.5931256239708533
timor-leste,2015,Asia,South-eastern Asia,Developing economies,7416.0,9220301265.0,0.626,,TLS,1267975.0,1-5M,-9.13,124.56,3,2.365977247185473
timor-leste,2016,Asia,South-eastern Asia,Developing economies,7416.0,9220301265.0,0.626,,TLS,1267975.0,1-5M,-9.13,124.56,1,0.7886590823951576
timor-leste,2017,Asia,South-eastern Asia,Developing economies,7416.0,9220301265.0,0.626,,TLS,1267975.0,1-5M,-9.13,124.56,1,0.7886590823951576
togo,2017,Africa,Western Africa,Developing economies,1683.0,12954602664.0,0.513,-0.462205,TGO,7889095.0,5-50M,8.0,1.1,1,0.12675725162391885
togo,2018,Africa,Western Africa,Developing economies,1683.0,12954602664.0,0.513,-0.462205,TGO,7889095.0,5-50M,8.0,1.1,1,0.12675725162391885
trinidad and tobago,2010,Americas,Caribbean,Developing economies,31429.0,43499718859.0,0.799,-0.0506048,TTO,1389841.0,1-5M,11.0,-61.0,5,3.597533818616662
trinidad and tobago,2011,Americas,Caribbean,Developing economies,31429.0,43499718859.0,0.799,-0.0506048,TTO,1389841.0,1-5M,11.0,-61.0,12,8.634081164679989
trinidad and tobago,2012,Americas,Caribbean,Developing economies,31429.0,43499718859.0,0.799,-0.0506048,TTO,1389841.0,1-5M,11.0,-61.0,54,38.85336524105995
trinidad and tobago,2013,Americas,Caribbean,Developing economies,31429.0,43499718859.0,0.799,-0.0506048,TTO,1389841.0,1-5M,11.0,-61.0,16,11.512108219573317
trinidad and tobago,2014,Americas,Caribbean,Developing economies,31429.0,43499718859.0,0.799,-0.0506048,TTO,1389841.0,1-5M,11.0,-61.0,7,5.036547346063327
trinidad and tobago,2015,Americas,Caribbean,Developing economies,31429.0,43499718859.0,0.799,-0.0506048,TTO,1389841.0,1-5M,11.0,-61.0,11,7.914574400956656
trinidad and tobago,2016,Americas,Caribbean,Developing economies,31429.0,43499718859.0,0.799,-0.0506048,TTO,1389841.0,1-5M,11.0,-61.0,9,6.475560873509991
trinidad and tobago,2017,Americas,Caribbean,Developing economies,31429.0,43499718859.0,0.799,-0.0506048,TTO,1389841.0,1-5M,11.0,-61.0,12,8.634081164679989
trinidad and tobago,2018,Americas,Caribbean,Developing economies,31429.0,43499718859.0,0.799,-0.0506048,TTO,1389841.0,1-5M,11.0,-61.0,2,1.4390135274466647
tunisia,2010,Africa,Northern Africa,Developing economies,12047.0,137739272459.0,0.7390000000000001,-0.28762600000000005,TUN,11565203.0,5-50M,34.0,9.0,1,0.08646627300878333
tunisia,2011,Africa,Northern Africa,Developing economies,12047.0,137739272459.0,0.7390000000000001,-0.28762600000000005,TUN,11565203.0,5-50M,34.0,9.0,7,0.6052639110614834
tunisia,2012,Africa,Northern Africa,Developing economies,12047.0,137739272459.0,0.7390000000000001,-0.28762600000000005,TUN,11565203.0,5-50M,34.0,9.0,30,2.5939881902635
tunisia,2013,Africa,Northern Africa,Developing economies,12047.0,137739272459.0,0.7390000000000001,-0.28762600000000005,TUN,11565203.0,5-50M,34.0,9.0,60,5.187976380527
tunisia,2014,Africa,Northern Africa,Developing economies,12047.0,137739272459.0,0.7390000000000001,-0.28762600000000005,TUN,11565203.0,5-50M,34.0,9.0,73,6.312037929641183
tunisia,2015,Africa,Northern Africa,Developing economies,12047.0,137739272459.0,0.7390000000000001,-0.28762600000000005,TUN,11565203.0,5-50M,34.0,9.0,125,10.808284126097917
tunisia,2016,Africa,Northern Africa,Developing economies,12047.0,137739272459.0,0.7390000000000001,-0.28762600000000005,TUN,11565203.0,5-50M,34.0,9.0,153,13.22933977034385
tunisia,2017,Africa,Northern Africa,Developing economies,12047.0,137739272459.0,0.7390000000000001,-0.28762600000000005,TUN,11565203.0,5-50M,34.0,9.0,143,12.364677040256016
tunisia,2018,Africa,Northern Africa,Developing economies,12047.0,137739272459.0,0.7390000000000001,-0.28762600000000005,TUN,11565203.0,5-50M,34.0,9.0,221,19.109046334941116
turkey,2007,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,6,0.0728685139887508
turkey,2008,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,127,1.5423835460952253
turkey,2009,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,227,2.756858779241072
turkey,2010,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,369,4.4814136103081745
turkey,2011,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,642,7.796930996796336
turkey,2012,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,1264,15.350966946963503
turkey,2013,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,2289,27.79933808670843
turkey,2014,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,2741,33.288766140527656
turkey,2015,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,2547,30.932684188224716
turkey,2016,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,2725,33.094450103224325
turkey,2017,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,3247,39.43401082024564
turkey,2018,Asia,Western Asia,Developing economies,27879.0,2261007955426.0,0.807,0.175726,TUR,82340090.0,50-100M,39.0,35.0,3540,42.99242325336297
turkmenistan,2018,Asia,Central Asia,Transition economies,18032.0,103823565374.0,0.71,-1.19506,TKM,5850902.0,5-50M,40.0,60.0,1,0.17091381807454645
uganda,2009,Africa,Eastern Africa,Developing economies,1945.0,80075755458.0,0.528,-0.512514,UGA,42729032.0,5-50M,1.0,32.0,1,0.023403291701061705
uganda,2012,Africa,Eastern Africa,Developing economies,1945.0,80075755458.0,0.528,-0.512514,UGA,42729032.0,5-50M,1.0,32.0,6,0.14041975020637024
uganda,2013,Africa,Eastern Africa,Developing economies,1945.0,80075755458.0,0.528,-0.512514,UGA,42729032.0,5-50M,1.0,32.0,7,0.16382304190743194
uganda,2014,Africa,Eastern Africa,Developing economies,1945.0,80075755458.0,0.528,-0.512514,UGA,42729032.0,5-50M,1.0,32.0,5,0.11701645850530852
uganda,2015,Africa,Eastern Africa,Developing economies,1945.0,80075755458.0,0.528,-0.512514,UGA,42729032.0,5-50M,1.0,32.0,7,0.16382304190743194
uganda,2016,Africa,Eastern Africa,Developing economies,1945.0,80075755458.0,0.528,-0.512514,UGA,42729032.0,5-50M,1.0,32.0,2,0.04680658340212341
uganda,2017,Africa,Eastern Africa,Developing economies,1945.0,80075755458.0,0.528,-0.512514,UGA,42729032.0,5-50M,1.0,32.0,2,0.04680658340212341
uganda,2018,Africa,Eastern Africa,Developing economies,1945.0,80075755458.0,0.528,-0.512514,UGA,42729032.0,5-50M,1.0,32.0,8,0.18722633360849364
ukraine,2007,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,2,0.04520166474115109
ukraine,2008,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,133,3.005910705286547
ukraine,2009,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,374,8.452711306595253
ukraine,2010,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,539,12.181848647740217
ukraine,2011,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,759,17.154031769266837
ukraine,2012,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,1597,36.09352929580914
ukraine,2013,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,2595,58.64916000164353
ukraine,2014,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,3737,84.4593105688408
ukraine,2015,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,4198,94.87829429167613
ukraine,2016,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,5565,125.7736321422529
ukraine,2017,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,5959,134.67836009625967
ukraine,2018,Europe,Eastern Europe,Transition economies,8694.0,369355686788.0,0.75,0.556886,UKR,44246158.0,5-50M,49.0,32.0,5346,120.82404985309685
united arab emirates,2005,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,29,3.0111205874883162
united arab emirates,2006,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,6,0.622990466376893
united arab emirates,2007,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,3,0.3114952331884465
united arab emirates,2008,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,59,6.126072919372781
united arab emirates,2009,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,134,13.913453749083944
united arab emirates,2010,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,389,40.3905485701019
united arab emirates,2011,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,740,76.83549085315015
united arab emirates,2012,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,1670,173.39901314156856
united arab emirates,2013,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,1961,203.61405076084787
united arab emirates,2014,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,2546,264.35562123259496
united arab emirates,2015,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,2908,301.9427127040008
united arab emirates,2016,Asia,Western Asia,Developing economies,73356.0,695942096146.0,0.866,0.128674,ARE,9630966.0,5-50M,24.0,54.0,3271,339.6336359198028
